season,pitcher_name,pitch_count,composure_plus,adversity_composure_plus,momentum_composure_plus,composure_score,adversity_score,momentum_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_walk,hard_hit_after_walk,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_soft,ball_after_foul
2022,"kluber, corey",2454,161.9,168.9,139.1,1.327460290836254,1.53144753490866,1.1234730467638483,0.060766428394005464,0.0548689522498024,0.05435085474094538,0.31747992161841415,0.33091055847603723,0.3131842513158208,0.049979999578938505,0.11179182719636203,0.04820476223095751,0.055783939863149175,0.3306945583441471,0.3322477525156043,0.17509133154353307,0.3069929631304056
2022,"nola, aaron",3041,161.4,139.5,161.3,1.2444817261184487,0.8365944346814417,1.6523690175554557,0.08708221786768967,0.06653942545486663,0.06666492443586311,0.34379571109209833,0.3619902071188836,0.3368526395565305,0.06064773293472846,0.10582959641255606,0.027121047063695867,0.04575653374623794,0.30068342693747546,0.30571135554706513,0.11813852327456546,0.31572307145048534
2022,"gausman, kevin",2783,159.3,149.1,150.7,1.2299390699355532,1.0583898986614972,1.4014882412096092,0.09766985330697968,0.061006708065531594,0.04483978687100253,0.29651889798717274,0.3034278622513917,0.3045829015272849,0.0678892532851438,0.11846596613345828,0.035902457327146406,0.04396295132734173,0.3550259920784297,0.34308773222999805,0.14385833475642487,0.2906385430145646
2022,"taillon, jameson",2805,153.1,142.0,146.9,1.1017590891782938,0.9078856966327515,1.295632481723836,0.056320104365175795,0.04668972955417968,0.07595808602623287,0.3796155371097497,0.31884935721252855,0.3283025906459628,0.10200783743384641,0.13428675312083385,0.05595077132144536,0.028831940760714114,0.34640422147973715,0.3683336069556699,0.1525969854009899,0.372786165352198
2022,"scherzer, max",2167,150.1,155.4,132.0,1.120826334375459,1.2819839216122508,0.9596687471386671,0.051689265113491645,0.05015496780202662,0.05730775609060021,0.3589782006142782,0.3303158773747009,0.3435958548823146,0.07498081040681938,0.14780026663434737,0.05065138547387924,0.06914065785855109,0.3316659249068287,0.3460723317564297,0.11794357473338482,0.3161801632010694
2022,"stripling, ross",2033,149.4,142.3,141.1,1.1281371280547414,1.0047150504694637,1.251559205640019,0.10024011260453178,0.05872692545486663,0.045727968548168796,0.31747992161841415,0.2994902071188836,0.3402473343519328,0.05723516080813926,0.16027773759583394,0.06543397300337936,0.04676423136476626,0.2667442047700993,0.27746830126980543,0.13453266398797234,0.33992243927246685
2022,"bieber, shane",2875,149.3,140.9,142.1,1.0178791561805711,0.8776363928219603,1.158121919539182,0.05920831484544122,0.0719370486104766,0.08201869208683893,0.3990830005512753,0.32376291098400634,0.3161813785247507,0.07205948013122901,0.12905480170054162,0.045335036152868005,0.0401758806137505,0.3924605518691441,0.388439725333781,0.18158221209434133,0.31911166443550376
2022,"irvin, cole",2622,146.3,165.2,118.6,0.9799619816169012,1.4215466326637516,0.5383773305700507,0.05019835389070017,0.054596451655275186,0.04214893028598983,0.37096167438042904,0.3354791443026737,0.38174146746183135,0.057576961646894104,0.16376227507521143,0.06773232501233263,0.084075033084547,0.34849697788544237,0.329128779948103,0.14308062529166443,0.3220339281868071
2022,"springs, jeffrey",2149,146.1,160.7,121.9,1.0363779829620003,1.4061523416132575,0.6666036243107432,0.05931555013023631,0.05666996920193851,0.06174659175679036,0.29718809906556515,0.3159543174888444,0.32106497915232673,0.06689088191330345,0.08731205486678977,0.06290104501615178,0.06493347001975196,0.35964442910157934,0.41180309522509967,0.15513139957553468,0.3613459761623433
2022,"wheeler, zack",2362,146.0,175.1,110.5,1.0048076387305782,1.6849862669372346,0.324629010523922,0.051689265113491645,0.03795837359851201,0.05399243135808615,0.30183534347142105,0.28852728160686636,0.3154539459221807,0.0711356406423671,0.10175922731976544,0.08999806844287729,0.0851225460175972,0.36425649434711316,0.30778821210963425,0.080259239624045,0.3486491332635123
2022,"fried, max",2823,142.5,125.4,144.0,0.8852605152340629,0.555048929849392,1.215472100618734,0.10849587799908877,0.06403794329490924,0.0763266970603509,0.3463684269344176,0.40101313166328645,0.34181106852597004,0.048610684521981286,0.12242766754714664,0.04936832763656943,0.0346155164550583,0.3980877584485076,0.3904391696232012,0.13044271821095746,0.3423342439126877
2022,"rasmussen, drew",2239,142.5,120.2,148.0,0.9455973309919123,0.47711523687154717,1.4140794251122775,0.06997346299915781,0.06013637166578343,0.09300874350264858,0.3352799097424163,0.3546779720897368,0.4045961891659989,0.09095249958478659,0.17968360737419034,0.04499774651669016,0.03697864459267535,0.33163257673829866,0.3250568078988116,0.15363577956138585,0.3913552558537107
2022,"mckenzie, triston",2807,141.3,158.6,116.2,0.8607148108979898,1.2581721161913264,0.4632575056046533,0.05308331675798179,0.047879276803967696,0.05124547070971717,0.36929280509194795,0.32697290771475856,0.33448930242574054,0.08481550528207453,0.1341260643926034,0.07589084510418764,0.07225992719366807,0.37943384827824284,0.37990258851325837,0.1371748031798088,0.3250717123920833
2022,"kirby, george",2092,140.8,149.1,123.0,0.9288184170155493,1.1516271419134547,0.7060096921176441,0.06414234108256132,0.06551574198633021,0.08289638429850804,0.2795621394861038,0.31026728085551614,0.3319124126659466,0.05376636318340355,0.196018480771844,0.07781233097684453,0.04863480061935691,0.3956615000711576,0.35856703332059764,0.1791083902927674,0.30629783757072315
2022,"greinke, zack",2272,140.0,117.6,146.3,0.8867291796569196,0.41515851576076623,1.3582998435530729,0.0919201188603391,0.06759560681129309,0.05688722796218949,0.3490065839305483,0.39948211516838966,0.3744661830438924,0.09490695608847295,0.11503217001364789,0.032301471783727664,0.05152615434765742,0.32440947477946513,0.3429692577494718,0.16317621873150492,0.3891965393966926
2022,"kershaw, clayton",1842,139.8,143.7,125.7,0.9452163388227048,1.0719867583918075,0.8184459192536021,0.0695817030373926,0.07159091864974218,0.05371926402260606,0.348624500826913,0.34604520486873425,0.3414556063746006,0.05459353800160976,0.18364953432218006,0.054193440402122546,0.06663329907786064,0.3688453602149986,0.37022726002156825,0.14717039814131383,0.3276836616902741
2022,"junis, jakob",1802,139.4,143.6,125.1,0.9431969384526215,1.0790896174517017,0.8073042594535412,0.08643459319914486,0.045170464582229286,0.0518498745581621,0.37120729296922267,0.363347465112171,0.3188089480681259,0.052184999560362266,0.190253231337378,0.06628531801139034,0.06094863706745104,0.3389764129601879,0.36768981059158823,0.12155581010763543,0.3937671364453991
