season,pitcher_name,pitch_count,composure_plus,adversity_composure_plus,momentum_composure_plus,composure_score,adversity_score,momentum_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_walk,hard_hit_after_walk,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_soft,ball_after_foul
2024,"lópez, pablo",2986,145.9,131.8,144.0,0.7196608922138381,0.517786082968219,0.9215357014594572,0.09229736282591668,0.09528002235731435,0.07594601014212347,0.3378790704614122,0.35226743434792673,0.3094569882182563,0.06273442701591725,0.13864432433326582,0.058324710933203364,0.06531528837643231,0.32212088405235495,0.3472672415855321,0.11894917244933424,0.392067403022781
2024,"kelly, kevin",1035,145.4,133.6,141.9,1.049040682645918,0.8059304154180021,1.292150949873834,0.0747077778479813,0.0699970022118815,0.0631082436333718,0.40906046629177983,0.3547085528785518,0.3060758640163188,0.06891084623878146,0.16037201664732031,0.03555271403040432,0.05180172215640858,0.34031376419827863,0.34192054033983416,0.18012652264620768,0.3637711084761009
2024,"estévez, carlos",837,144.9,138.3,137.5,1.1581294793988763,1.0238341636645734,1.2924247951331795,0.07177806106962908,0.054304048842132906,0.05715796034843176,0.3145875068293571,0.29264577965239374,0.32318487434153154,0.09548675009201324,0.13206968470126365,0.05546223388743074,0.03457198047986987,0.37088947214931467,0.31820862139080924,0.14099737532808398,0.36136325432845856
2024,"wacha, michael",2605,143.4,120.0,149.5,0.7056263082489687,0.33683168980892453,1.0744209266890128,0.09697064701963397,0.09150605694237014,0.048357650907710055,0.4309362385860407,0.37319028315401265,0.3784452705716343,0.07567085062547857,0.08436028581219145,0.04698611391524777,0.06017465052820454,0.3343484308051237,0.3567049225620792,0.13004744599232787,0.4104460144837677
2024,"kittredge, andrew",1038,143.0,143.9,130.4,0.9931621368707491,1.050653200017317,0.9356710737241812,0.0832264484741265,0.06121301587484647,0.06760723831222888,0.34007076514816453,0.3111077794243999,0.2687495391362799,0.06398864293601135,0.13105972974394028,0.06085664023179898,0.06270734787354723,0.2668463485075118,0.348114338306115,0.1943527220387774,0.3874309538050171
2024,"bradford, cody",1176,142.8,144.3,129.7,0.9305534405536098,0.9998590197340579,0.8612478613731616,0.061011351909184726,0.048707130911168156,0.07521601771957205,0.3340660474716202,0.31206425459575904,0.33376393343879257,0.08986988243954187,0.1635165659933462,0.07362077928664713,0.04469580184798131,0.3646138435594101,0.3446255016377112,0.19619422572178477,0.3374368300769305
2024,"sánchez, cristopher",2798,142.4,126.4,143.0,0.6769329564296256,0.43757710063601263,0.9162888122232384,0.09515258735072976,0.07640099496791852,0.07989677415033611,0.34348518354710306,0.3659876565695463,0.3505570841348723,0.06979205005520794,0.1417418108207582,0.06014459255184077,0.061413034572855636,0.35608940439941367,0.3240171784295412,0.14432257103233276,0.3387525686802169
2024,"thompson, ryan",985,141.1,137.9,132.1,0.9736861375773838,0.9314116476765577,1.0159606274782098,0.06779039101020524,0.036768366403527486,0.04543325053336884,0.40822153422772617,0.37522891330630825,0.39791618216890967,0.08647856612106859,0.17621405406906898,0.04401764594240535,0.07601975773471449,0.3261027556740593,0.24108640125016562,0.23888680581593966,0.34549023845544263
2024,"nelson, ryne",2413,140.2,125.1,140.6,0.6678026141404467,0.4337096947047302,0.9018955335761633,0.10352271776420383,0.06664407072619391,0.0636252902773518,0.39248598443644883,0.37988592200889615,0.34024974806116637,0.06278580827967994,0.21012801185836516,0.04545712546558078,0.07044436318651089,0.34593606447963576,0.35486004080363337,0.1949655621906322,0.32512679767552993
2024,"ryan, joe",2108,140.1,132.1,135.1,0.6948801696734748,0.5773732186097389,0.8123871207372105,0.09381241006409977,0.06605055416437403,0.06003480313397035,0.35273187110277765,0.3335261024333824,0.3489675432034399,0.08459642430934296,0.14150522523728268,0.06740077030601059,0.05656614633841149,0.36927223177562574,0.34354177745800357,0.16586116390623584,0.3453461566169584
2024,"blach, ty",1133,139.7,149.9,120.7,0.8777883014608436,1.1445418066978708,0.6110347962238165,0.06564339597959272,0.07684471328593369,0.0685799412872979,0.2682248288492565,0.30650428538203234,0.29124965644704504,0.07275180959391485,0.1482435692962009,0.0826926775996972,0.0739830184726484,0.2930263149730397,0.3216415887217026,0.12819009325961914,0.31162782356930463
2024,"gaddis, hunter",1079,139.7,126.3,139.0,0.8988656533199424,0.6177013745425953,1.1800299320972893,0.0747077778479813,0.09463424890925563,0.06781781405377267,0.34783597649586145,0.39162283590442887,0.3736934658085814,0.06286603516520414,0.14630429588878344,0.057168359005629346,0.040061259982867976,0.35673444859796566,0.35592223097090153,0.1219677085818818,0.3826171824918588
2024,"waldron, matt",2451,139.2,173.6,101.5,0.648324900766275,1.263609264722345,0.0330405368102052,0.0665811587793012,0.044594864312408375,0.053502081855338786,0.35777089783281735,0.33888690062423865,0.34778341992322664,0.06273442701591725,0.17235218950180514,0.1057923315141163,0.07786621758667879,0.37824091433015317,0.3794883390508911,0.13124921884764404,0.37867616498478823
2024,"mize, casey",1790,138.7,126.1,137.7,0.7090742657470341,0.4961638826171091,0.9219846488769592,0.08708740176232437,0.06855944730027798,0.05453161284668974,0.36990712074303406,0.35987032861442875,0.3336455184097913,0.09541107252777732,0.17883108500957473,0.041869400827820494,0.07553703217982005,0.32056555796022573,0.32814609296606356,0.22850762075793157,0.3734182330632292
2024,"stripling, ross",1367,138.6,125.8,137.8,0.786338334609007,0.5446639842775542,1.0280126849404598,0.0776780185758514,0.07455211064097662,0.060590680940766375,0.3507327141382869,0.36655421462777815,0.35219872415902737,0.09463328821045144,0.15829398077390944,0.07250505532538461,0.04823452446204714,0.29375598022698957,0.33202912864139594,0.11611461790416694,0.4211906202723147
2024,"pfaadt, brandon",2801,138.6,95.4,161.3,0.6148714717402025,-0.07577618880357066,1.3055191322839756,0.11926766808087758,0.09138215833168956,0.08518109145662119,0.3215304055345335,0.2957356960843119,0.35243686924009404,0.09027814290972185,0.1707064864959602,0.05280937105084087,0.04423217458041199,0.29678663533071437,0.30622815680926596,0.17671504297256962,0.3675682622681139
2024,"heaney, andrew",2739,138.2,139.2,126.8,0.6135782058554262,0.6527020012761587,0.5744544104346937,0.08764054098093531,0.07585370509696472,0.07544963099086777,0.38215740589864755,0.3356708926145105,0.35972197522336574,0.051498471959737474,0.18358814455798492,0.08297055237573214,0.05618676913628404,0.40087032293654057,0.3569660804541418,0.14487872750845904,0.3503620056191917
