pitcher_id,season,pitcher_name,pitch_count,stamina_plus,outing_stamina_plus,inning_stamina_plus,stamina_score,outing_score,inning_score,velo_slope_outing,spin_slope_outing,velo_slope_inning,spin_slope_inning
664299,2024,"javier, cristian",571,103.8,99.3,107.6,0.1839711598275522,-0.0964218346436108,0.4643641542987152,2.7528287796064718e-05,-4.845992850127108e-05,0.0005850105826564895,0.00043164987667665145
669211,2024,"akin, keegan",1246,103.8,108.1,98.4,0.11947945689193655,0.26986647586523493,-0.030907562081361833,-1.888757759444629e-05,0.00031102628637342996,0.000261534854763422,0.0007026902563876145
663704,2024,"mcarthur, james",910,103.8,115.8,90.6,0.1412255404946157,0.6536455407408248,-0.37119445975159343,-3.776941337540161e-05,0.0006141444256780459,2.2644292087399073e-05,0.0009354592790542759
570632,2024,"ureña, josé",1769,103.8,96.6,110.3,0.10417576057829955,-0.14396203299329352,0.3523135541498926,8.720675710619702e-05,-0.0002277340800170432,0.0006170574599810391,0.00019861797167311472
661563,2024,"gil, luis",2666,103.7,86.6,120.4,0.08943731000013011,-0.4124802215506721,0.5913548415509323,-5.1782138640225324e-05,-6.36246304374976e-05,0.0003685335455674468,0.0011996923743714206
605347,2024,"lópez, jorge",806,103.7,106.4,100.0,0.14475225309804787,0.2571353485362441,0.032369157659851655,0.00012443994629908998,-5.174273103420884e-05,0.00036629638813354695,0.0004906234694215775
605397,2024,"musgrove, joe",1582,103.2,98.6,107.1,0.08974611245606624,-0.07876641829445055,0.25825864320658304,-6.383945667114775e-05,0.0001891708859970237,0.0003767190190051022,0.0007505369098450819
680570,2024,"rodriguez, grayson",1879,103.1,89.3,116.6,0.08268231108928509,-0.37427320045061896,0.5396378226291891,-0.00011546501214682922,0.00011931058952309849,0.0004383123738032075,0.0009383239568265757
674072,2024,"henry, tommy",706,103.1,88.5,117.4,0.13004044540891418,-0.629736769443726,0.8898176602615544,-0.00011229061169132408,-5.924086757532773e-05,0.0005543867436336759,0.0010617588622360411
593974,2024,"peralta, wandy",616,103.0,106.6,98.6,0.137285712351229,0.31062172364561613,-0.036050298943158116,4.8535174564895025e-05,0.00017161122406557616,0.00039621424388351504,0.0003193811172163625
670970,2024,"morejón, adrián",1069,102.9,108.4,96.4,0.0952758233993773,0.30264936278435045,-0.11209771598559584,5.669183297212126e-06,0.0002722355849590023,0.0002274694361804926,0.0006940807813571153
670124,2024,"oller, adam",711,102.9,91.6,113.9,0.1221065763241106,-0.4722912488475741,0.7165044014957953,-0.00012136917200491886,6.840646237006703e-05,0.0005021725049734895,0.0009860269095096092
628317,2024,"maeda, kenta",1960,102.8,95.1,110.0,0.0717743948265322,-0.18463092080928145,0.32817971046234584,-3.235309818699445e-06,-3.136459694138031e-05,0.000339015823164292,0.0009454781722540553
656271,2024,"burke, brock",581,102.8,112.2,92.5,0.13229432086819126,0.6423844887676607,-0.3777958470312782,4.6152979996386614e-05,0.00039918907268753415,0.00015743855978484232,0.0005499621830684621
677944,2024,"cecconi, slade",1298,102.8,76.0,129.6,0.08384723785300524,-0.9243645827144767,1.0920590584204872,-0.00013468837120196686,-0.00020075600365857704,0.000495222942141603,0.0014860587973865717
606965,2024,"devenski, chris",534,102.8,100.0,105.1,0.1410439390445071,-0.05630337212489221,0.3383912502139064,-4.2495291510049016e-05,0.00015142483827173015,0.00036871281065626097,0.0008754767035581931
656557,2024,"houck, tanner",2740,102.7,90.4,114.7,0.06374713233835089,-0.3000853187351267,0.4275795834118285,-7.015078493684305e-07,-0.00011477606731996604,0.00041884141950552486,0.0008493890481701602
680704,2024,"sandlin, nick",1010,102.7,118.6,85.8,0.0929729356284314,0.7334592538363964,-0.5475133825795336,0.00011060968280794293,0.0003007295763235524,0.00030817943642946386,-8.887872509318555e-05
676702,2024,"stratton, hunter",587,102.5,104.3,100.1,0.11696177419974922,0.19150863087337133,0.04241491752612711,-0.00017234422555039973,0.0006379641294832628,0.00027230871780028354,0.0007663832041547821
678368,2024,"bellozo, valente",1098,102.4,82.1,122.7,0.07896870683887863,-0.7548792177928282,0.9128166314705854,-0.00015134084163473296,-4.634304327392046e-05,0.0007458439842502259,0.0005556420906751594
596133,2024,"weaver, luke",1374,102.4,108.4,95.7,0.07115472872060083,0.2677186048921365,-0.12540914745093484,3.0100988978579772e-05,0.00018850627057788476,0.0002983483048870089,0.00047878243937963356
681867,2024,"criswell, cooper",1757,102.3,95.4,108.9,0.062419471230884635,-0.18268552237350308,0.30752446483527235,-7.683052612360607e-05,0.00015184024368973805,0.00030238259312965283,0.0010215171708504304
518585,2024,"cruz, fernando",1147,102.2,111.8,91.8,0.07101799054490299,0.42662645022583423,-0.28459046913602826,2.7447566421598857e-05,0.0003012497743712857,0.00022485352595010957,0.0004806613221269939
681892,2024,"funderburk, kody",653,101.7,105.0,98.0,0.07353932324130505,0.21499080275014426,-0.06791215626753416,-3.672004003958477e-05,0.00031843378294559195,0.00029696501504692584,0.0005562299609148824
642048,2024,"saucedo, tayler",633,101.6,95.1,107.9,0.06730249773815741,-0.31634350316526144,0.45094849864157627,8.027633137570074e-05,-0.0003257925549996162,0.0006341372174865483,0.00027706397059435594
502043,2024,"gibson, kyle",2765,101.4,87.3,115.6,0.031176404473331643,-0.38938577003547953,0.4517385789821428,-6.545738516356655e-05,-1.439147490881619e-05,0.0005491994136782544,0.0005156648535850214
668338,2024,"miller, tyson",934,101.3,98.0,104.4,0.04407315806041144,-0.1289524824753708,0.2170987985961937,6.9183508803844185e-06,-1.9256019513714937e-05,0.00042718560083011825,0.0005566989968510488
624522,2024,"thompson, keegan",538,101.0,103.7,98.0,0.04298573845051416,0.16147270615772855,-0.07550122925670022,-5.827308364159305e-05,0.0003359445762913121,0.00018497327502023776,0.0008597839946226928
592791,2024,"taillon, jameson",2483,101.0,93.5,108.5,0.022686563001839757,-0.21859247863492307,0.2639656046386026,-1.999558136889451e-05,-1.2632044186947973e-05,0.0005175073591692253,0.00036402390134238755
663947,2024,"holton, tyler",1344,101.0,107.2,94.5,0.027907804930626348,0.22781593916163492,-0.17200032930038223,7.702184119464656e-06,0.00021720560088296222,0.0003315246162374226,0.0003263588260881233
669461,2024,"liberatore, matthew",1370,100.9,92.4,109.5,0.024250650394628842,-0.31080794692552277,0.35930924771478046,-9.17313934365243e-06,-0.00010100183364916201,0.0004486252134029456,0.0006787125247131993
676962,2024,"brown, ben",849,100.7,96.5,105.0,0.02368149938222852,-0.20403925398928424,0.2514022527537413,-5.371705852738595e-05,8.044186918222587e-05,0.00044709806353886725,0.0005448971189081287
671305,2024,"otañez, michel",602,100.6,101.3,99.8,0.024207182739348077,0.0205907320293357,0.027823633449360452,0.00012915361632471938,-0.00022145681107634284,0.0005254415951505559,3.96422704805738e-05
669203,2024,"burnes, corbin",2997,100.5,82.0,119.4,0.008053748914422787,-0.5290196520448595,0.545127149873705,-4.9337744571059375e-05,-0.00014754014989843217,0.0005209707191704854,0.0007141348998014091
663546,2024,"hjelle, sean",1217,100.4,97.9,102.8,0.0070538858959644235,-0.11497806398986085,0.1290858357817897,4.608668192586724e-05,-0.00010673021214814407,0.0005131567756114217,0.00020358955528958014
607179,2024,"weems, jordan",734,100.4,106.0,94.4,0.009061297173899252,0.2516276003411191,-0.23350500599332058,3.752130526934213e-05,0.0001594132197067376,0.00026495147414745234,0.0004338718950065472
543518,2024,"mcgough, scott",578,100.3,100.1,100.5,0.00999248113708738,-0.0485285756394781,0.06851353791365286,-1.9936006450129066e-06,5.651228962302838e-05,0.00032124159217432975,0.0006629051954560822
641729,2024,"jiménez, joe",1093,100.2,111.8,88.3,0.003524946712247401,0.43425310882671,-0.4272032154022152,0.00015054968387579528,2.075217964641756e-06,0.00032978643963989913,4.641067388161472e-06
679525,2024,"marsh, alec",2164,100.0,81.7,118.7,-0.004835166214998965,-0.5876187294709023,0.5779483970409044,-6.737353750216746e-05,-0.000142118127593154,0.0006309094455991575,0.00044861288531556183
547179,2024,"lorenzen, michael",2093,100.0,89.9,110.5,-0.003223629549654383,-0.3424675784174733,0.3360203193181645,-8.51924763198657e-05,6.573921287630128e-05,0.00043343743781622403,0.0006913935533169271
656756,2024,"montgomery, jordan",1941,99.8,91.7,108.2,-0.008754355267528241,-0.2922349463457184,0.2747262358106619,-4.3411860228506024e-05,-3.9633659021118696e-06,0.0004163357424435167,0.0006607935349252595
605177,2024,"chafin, andrew",979,99.7,104.7,94.6,-0.01702194628709404,0.1575316301092241,-0.19157552268341219,5.170867992083761e-05,6.146975990206863e-05,0.00036122991435465424,0.00021821641469932894
663436,2024,"martin, davis",892,99.7,92.4,107.3,-0.017382109894788056,-0.38099248973479183,0.3462282699452157,-4.7378269937888075e-05,-5.3468984961481215e-05,0.0005237548861096074,0.00045181865217805845
621053,2024,"ferguson, tyler",827,99.6,106.3,92.8,-0.02279689023724593,0.2454227359047419,-0.29101651637923376,-1.538996344745343e-05,0.0002860475101418737,0.00021292033521987995,0.0005058177671864082
