season,pitcher_name,pitch_count,composure_plus,composure_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_walk,hard_hit_after_soft,walk_after_walk,ball_after_foul
2024,"daniel, davis",508,137.6,1.2759278721548486,0.0,0.021739130434782608,0.0,0.3333333333333333,0.30434782608695654,0.10344827586206896,0.038461538461538464,0.10869565217391304,0.15384615384615385,0.34782608695652173,0.0,0.4230769230769231,0.0,0.34
2024,"hurter, brant",645,134.3,1.164793029164056,0.0,0.03333333333333333,0.0,0.16666666666666666,0.26666666666666666,0.22727272727272727,0.058823529411764705,0.05194805194805195,0.35294117647058826,0.33766233766233766,0.4,0.35294117647058826,0.0,0.33620689655172414
2024,"núñez, dedniel",526,133.8,1.1457533079379956,0.0,0.05405405405405406,0.09523809523809523,0.2857142857142857,0.2972972972972973,0.19047619047619047,0.0625,0.02702702702702703,0.125,0.32432432432432434,0.2857142857142857,0.25,0.0,0.19469026548672566
2024,"martin, chris",659,133.7,1.1419670387176113,0.0,0.02,0.05405405405405406,0.4,0.28,0.2702702702702703,0.06896551724137931,0.02702702702702703,0.27586206896551724,0.21621621621621623,0.4,0.3793103448275862,0.0,0.3680555555555556
2024,"snider, collin",684,133.4,1.1327632357943005,0.1,0.02631578947368421,0.058823529411764705,0.5,0.2631578947368421,0.29411764705882354,0.038461538461538464,0.0,0.2692307692307692,0.21621621621621623,0.36363636363636365,0.3076923076923077,0.0,0.2814814814814815
2024,"martínez, nick",2126,132.9,1.1166272292370647,0.0,0.041884816753926704,0.0392156862745098,0.3333333333333333,0.32460732984293195,0.27450980392156865,0.01652892561983471,0.038834951456310676,0.2892561983471074,0.32038834951456313,0.30434782608695654,0.33884297520661155,0.0,0.375
2024,"woo, bryan",1717,131.2,1.0568024981799216,0.06666666666666667,0.04,0.1,0.3333333333333333,0.24571428571428572,0.2571428571428571,0.024390243902439025,0.02631578947368421,0.2926829268292683,0.25263157894736843,0.3076923076923077,0.35365853658536583,0.0,0.32941176470588235
2024,"kittredge, andrew",1038,129.2,0.9917372887839736,0.0625,0.04819277108433735,0.061224489795918366,0.25,0.26506024096385544,0.1836734693877551,0.06896551724137931,0.05357142857142857,0.2413793103448276,0.3392857142857143,0.3125,0.3103448275862069,0.0,0.38974358974358975
2024,"gaddis, hunter",1079,128.0,0.9496082428410023,0.0,0.06756756756756757,0.03333333333333333,0.2222222222222222,0.33783783783783783,0.36666666666666664,0.02702702702702703,0.02702702702702703,0.35135135135135137,0.35135135135135137,0.29411764705882354,0.43243243243243246,0.0,0.38425925925925924
2024,"estévez, carlos",837,127.9,0.944979845328741,0.0,0.014084507042253521,0.037037037037037035,0.09090909090909091,0.23943661971830985,0.25925925925925924,0.043478260869565216,0.016666666666666666,0.391304347826087,0.3,0.5,0.391304347826087,0.125,0.3609467455621302
2024,"junis, jakob",944,127.2,0.9234414196673314,0.0,0.06,0.06521739130434782,0.26666666666666666,0.23,0.30434782608695654,0.027777777777777776,0.041666666666666664,0.3888888888888889,0.2777777777777778,0.6363636363636364,0.4722222222222222,0.0,0.33793103448275863
